m1_msun,m2_msun,scale_factor,redshift,chirp_mass_msun,total_mass_msun,mass_ratio_q,eta,passes_quality_cut,f_isco_hz,band,in_pta,in_lisa,in_gap,p_orb_isco_rest_days,p_orb_isco_obs_days,in_stripe82,in_ptf,in_lsst,expected_sin_stripe82,expected_saw_stripe82,expected_sin_lsst,expected_saw_lsst
1.205459e+05,3.605517e+04,0.39813183,1.51173087,5.545146e+04,1.566010e+05,0.29909925,0.17722732,0,2.807884e-02,lisa,0,1,0,8.243984e-04,2.070667e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.830373e+07,7.911393e+06,0.36260522,1.75782020,1.029829e+07,2.621513e+07,0.43222841,0.21071174,1,1.677343e-04,lisa,0,1,0,1.380049e-01,3.805927e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.634079e+09,7.948713e+08,0.60720111,0.64690080,9.796213e+08,2.428951e+09,0.48643379,0.22015705,1,1.810319e-06,gap,0,0,1,1.278678e+01,2.105856e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.163958e+06,8.850810e+05,0.94601933,0.05706085,1.582165e+06,5.049039e+06,0.21255762,0.14456791,1,8.708935e-04,lisa,0,1,0,2.657977e-02,2.809643e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.506066e+07,1.114052e+07,0.69044542,0.44834040,1.431510e+07,3.620119e+07,0.44454234,0.21303580,1,1.214649e-04,lisa,0,1,0,1.905747e-01,2.760171e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
7.766560e+09,6.765122e+09,0.55075405,0.81569251,6.307241e+09,1.453168e+10,0.87105765,0.24881271,1,3.025923e-07,gap,0,0,1,7.649947e+01,1.388995e+02,0,1,1,0.0000,0.0000,0.2300,0.0100
2.368014e+07,5.359404e+06,0.93609432,0.06826842,9.321858e+06,2.903954e+07,0.22632490,0.15049471,1,1.514203e-04,lisa,0,1,0,1.528735e-01,1.633100e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.514468e+05,2.824340e+05,0.57204251,0.74812183,3.091641e+05,7.338808e+05,0.62561976,0.23674048,0,5.991674e-03,lisa,0,1,0,3.863386e-03,6.753669e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.813875e+05,8.452177e+04,0.65640254,0.52345542,1.062671e+05,2.659093e+05,0.46597342,0.21682480,0,1.653637e-02,lisa,0,1,0,1.399833e-03,2.132582e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
5.334367e+09,1.352172e+09,0.38154953,1.62089170,2.237837e+09,6.686538e+09,0.25348305,0.16132883,1,6.576160e-07,gap,0,0,1,3.520010e+01,9.225564e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.133276e+06,2.370124e+05,0.81618066,0.22521893,5.588955e+05,2.370289e+06,0.11110255,0.08999445,1,1.855122e-03,lisa,0,1,0,1.247796e-02,1.528824e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.313748e+07,1.146587e+07,0.79021207,0.26548307,1.651819e+07,4.460335e+07,0.34600897,0.19098157,1,9.858396e-05,gap,0,0,1,2.348064e-01,2.971436e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.841246e+05,4.422288e+04,0.85597080,0.16826416,9.041214e+04,3.283475e+05,0.15564606,0.11654361,0,1.339183e-02,lisa,0,1,0,1.728527e-03,2.019376e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.313033e+07,5.765417e+06,0.52763392,0.89525344,7.450596e+06,1.889575e+07,0.43909162,0.21202070,1,2.327071e-04,lisa,0,1,0,9.947331e-02,1.885271e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.472266e+09,3.708353e+09,0.60523725,0.65224463,3.542158e+09,8.180619e+09,0.82918887,0.24782001,1,5.375113e-07,gap,0,0,1,4.306542e+01,7.115461e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.251359e+07,2.431096e+07,0.41783920,1.39326517,2.442379e+07,5.682455e+07,0.74771673,0.24479075,1,7.738160e-05,gap,0,0,1,2.991428e-01,7.159280e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
7.172586e+09,6.832931e+09,0.97515341,0.02547967,6.094104e+09,1.400552e+10,0.95264534,0.24985297,1,3.139602e-07,gap,0,0,1,7.372956e+01,7.560817e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.968694e+06,9.534658e+05,0.36025414,1.77581818,1.177468e+06,2.922160e+06,0.48431388,0.21982416,1,1.504769e-03,lisa,0,1,0,1.538319e-02,4.270094e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.332163e+07,2.455875e+07,0.75430931,0.32571610,2.484581e+07,5.788037e+07,0.73702126,0.24426978,1,7.597005e-05,gap,0,0,1,3.047010e-01,4.039470e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.984513e+09,1.386793e+09,0.79368018,0.25995335,1.439593e+09,3.371306e+09,0.69880755,0.24214150,1,1.304294e-06,gap,0,0,1,1.774764e+01,2.236120e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.742857e+07,5.147383e+06,0.41041553,1.43655496,7.961222e+06,2.257595e+07,0.29534167,0.17601758,1,1.947725e-04,lisa,0,1,0,1.188471e-01,2.895775e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.497105e+06,9.319803e+05,0.55572624,0.79944714,1.297390e+06,3.429086e+06,0.37322425,0.19791874,1,1.282317e-03,lisa,0,1,0,1.805181e-02,3.248329e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.893986e+09,1.092539e+09,0.33018860,2.02857219,1.242954e+09,2.986526e+09,0.57684658,0.23199650,1,1.472338e-06,gap,0,0,1,1.572204e+01,4.761532e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
8.901175e+06,7.272185e+06,0.68962578,0.45006180,6.996926e+06,1.617336e+07,0.81699159,0.24746384,1,2.718776e-04,lisa,0,1,0,8.514179e-02,1.234609e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.504187e+07,2.322501e+07,0.99645670,0.00355590,2.785489e+07,6.826688e+07,0.51563146,0.22446684,1,6.441154e-05,gap,0,0,1,3.593789e-01,3.606568e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
7.631947e+09,2.327495e+09,0.60091947,0.66411649,3.548685e+09,9.959442e+09,0.30496738,0.17908288,1,4.415082e-07,gap,0,0,1,5.242972e+01,8.724916e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
8.558871e+05,8.508537e+05,0.99300575,0.00704351,7.428982e+05,1.706741e+06,0.99411912,0.24999783,1,2.576358e-03,lisa,0,1,0,8.984835e-03,9.048120e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
3.213684e+06,6.556588e+05,0.38835780,1.57494509,1.193112e+06,3.869343e+06,0.20402093,0.14073647,1,1.136414e-03,lisa,0,1,0,2.036947e-02,5.245027e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.430039e+05,1.373267e+05,0.57471804,0.73998366,1.219910e+05,2.803306e+05,0.96030002,0.24989746,0,1.568567e-02,lisa,0,1,0,1.475751e-03,2.567783e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
9.103084e+06,7.538643e+06,0.93137548,0.07368083,7.205255e+06,1.664173e+07,0.82814166,0.24779067,1,2.642259e-04,lisa,0,1,0,8.760743e-02,9.406241e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.002114e+06,8.568117e+05,0.91368684,0.09446690,8.061746e+05,1.858926e+06,0.85500417,0.24847257,1,2.365439e-03,lisa,0,1,0,9.785986e-03,1.071044e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.512897e+08,2.049081e+08,0.52651410,0.89928435,1.973375e+08,4.561978e+08,0.81542582,0.24741581,1,9.638746e-06,gap,0,0,1,2.401573e+00,4.561269e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
8.065054e+05,2.317524e+05,0.77502741,0.29027695,3.628423e+05,1.038258e+06,0.28735385,0.17338884,0,4.235147e-03,lisa,0,1,0,5.465725e-03,7.052299e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
2.366267e+08,1.583800e+08,0.92031212,0.08658788,1.678563e+08,3.950067e+08,0.66932414,0.24019012,1,1.113190e-05,gap,0,0,1,2.079443e+00,2.259497e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.076716e+06,1.622071e+06,0.83681423,0.19500836,1.595351e+06,3.698787e+06,0.78107483,0.24622283,1,1.188815e-03,lisa,0,1,0,1.947161e-02,2.326874e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
5.971579e+06,4.604787e+06,0.73993334,0.35147310,4.557345e+06,1.057637e+07,0.77111721,0.24582485,1,4.157548e-04,lisa,0,1,0,5.567741e-02,7.524652e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
5.550131e+06,1.911514e+06,0.40680293,1.45819272,2.759571e+06,7.461646e+06,0.34440883,0.19055115,1,5.893036e-04,lisa,0,1,0,3.928051e-02,9.655907e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.834942e+08,1.008618e+08,0.35110188,1.84817611,1.642322e+08,4.843560e+08,0.26300745,0.16487554,1,9.078395e-06,gap,0,0,1,2.549806e+00,7.262297e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.150534e+07,8.501291e+06,0.73023553,0.36942119,1.152857e+07,3.000663e+07,0.39531069,0.20304706,1,1.465401e-04,lisa,0,1,0,1.579646e-01,2.163201e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
6.404637e+06,3.406370e+06,0.65019297,0.53800495,4.026513e+06,9.811007e+06,0.53186003,0.22665181,1,4.481879e-04,lisa,0,1,0,5.164831e-02,7.943535e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.832794e+09,1.129739e+09,0.46662566,1.14304545,1.245439e+09,2.962533e+09,0.61640267,0.23592034,1,1.484262e-06,gap,0,0,1,1.559573e+01,3.342236e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
7.240243e+07,6.177776e+07,0.50493886,0.98043780,5.818533e+07,1.341802e+08,0.85325533,0.24843255,1,3.277067e-05,gap,0,0,1,7.063678e-01,1.398918e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.172611e+06,9.288616e+05,0.57446102,0.74076214,9.073155e+05,2.101473e+06,0.79213080,0.24663658,1,2.092425e-03,lisa,0,1,0,1.106283e-02,1.925776e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.165603e+09,2.242942e+09,0.64686460,0.54591858,2.312856e+09,5.408544e+09,0.70853547,0.24272449,1,8.130052e-07,gap,0,0,1,2.847232e+01,4.401589e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
5.167155e+06,1.742056e+06,0.57318128,0.74464875,2.539233e+06,6.909211e+06,0.33714036,0.18856312,1,6.364221e-04,lisa,0,1,0,3.637232e-02,6.345692e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.566379e+05,8.317355e+04,0.57110417,0.75099404,9.839098e+04,2.398115e+05,0.53099245,0.22653862,0,1.833597e-02,lisa,0,1,0,1.262445e-03,2.210534e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
2.971674e+07,1.194293e+07,0.38101297,1.62458258,1.607400e+07,4.165966e+07,0.40189229,0.20449391,1,1.055499e-04,lisa,0,1,0,2.193099e-01,5.755970e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.165722e+05,1.297353e+05,0.90591329,0.10385840,1.959574e+05,5.463075e+05,0.31143536,0.18108152,0,8.048901e-03,lisa,0,1,0,2.875939e-03,3.174630e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.557156e+06,1.700739e+05,0.72640786,0.37663709,4.039354e+05,1.727230e+06,0.10922082,0.08877065,1,2.545795e-03,lisa,0,1,0,9.092698e-03,1.251735e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
5.439442e+08,2.205780e+08,0.40227153,1.48588311,2.956595e+08,7.645222e+08,0.40551577,0.20527511,1,5.751533e-06,gap,0,0,1,4.024692e+00,1.000491e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.505667e+05,1.489144e+05,0.59671208,0.67585010,2.190092e+05,5.994811e+05,0.33050464,0.18670020,0,7.334969e-03,lisa,0,1,0,3.155862e-03,5.288751e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.083231e+09,6.658753e+08,0.59170114,0.69004238,7.350302e+08,1.749106e+09,0.61471209,0.23576621,1,2.513955e-06,gap,0,0,1,9.207861e+00,1.556168e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.836558e+09,7.548494e+08,0.72043461,0.38805102,1.541466e+09,5.591408e+09,0.15607159,0.11677622,1,7.864164e-07,gap,0,0,1,2.943498e+01,4.085725e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.078104e+08,3.702937e+07,0.72620873,0.37701456,5.352375e+07,1.448397e+08,0.34346764,0.19029676,1,3.035890e-05,gap,0,0,1,7.624831e-01,1.049950e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
3.562837e+08,4.998395e+07,0.75165550,0.33039671,1.068104e+08,4.062677e+08,0.14029254,0.10789517,1,1.082334e-05,gap,0,0,1,2.138724e+00,2.845352e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
3.697712e+08,2.504372e+08,0.78853214,0.26817913,2.639196e+08,6.202084e+08,0.67727611,0.24074464,1,7.089835e-06,gap,0,0,1,3.264977e+00,4.140576e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
9.205339e+09,5.627874e+09,0.37234783,1.68566086,6.228499e+09,1.483321e+10,0.61137060,0.23545812,1,2.964412e-07,gap,0,0,1,7.808682e+01,2.097147e+02,1,1,1,0.4500,0.0900,0.2300,0.0100
5.101423e+06,2.059608e+06,0.51344554,0.94762623,2.766243e+06,7.161030e+06,0.40373202,0.20489190,1,6.140422e-04,lisa,0,1,0,3.769798e-02,7.342157e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
6.520528e+05,1.516682e+05,0.31214347,2.20365500,2.606666e+05,8.037210e+05,0.23260114,0.15309701,0,5.471021e-03,lisa,0,1,0,4.231047e-03,1.355481e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.943085e+07,3.793752e+07,0.61824906,0.61747112,3.366901e+07,7.736838e+07,0.96212785,0.24990686,1,5.683427e-05,gap,0,0,1,4.072921e-01,6.587832e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.637128e+07,2.902625e+07,0.60060105,0.66499874,3.176527e+07,7.539753e+07,0.62595320,0.23676951,1,5.831988e-05,gap,0,0,1,3.969169e-01,6.608662e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
7.754654e+05,5.515126e+05,0.81402885,0.22845769,5.676727e+05,1.326978e+06,0.71120203,0.24287925,1,3.313676e-03,lisa,0,1,0,6.985641e-03,8.581564e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.162913e+08,6.724122e+07,0.41698186,1.39818584,7.641296e+07,1.835325e+08,0.57821388,0.23214364,1,2.395856e-05,gap,0,0,1,9.661743e-01,2.317066e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.176586e+05,9.717187e+04,0.74204612,0.34762513,9.299923e+04,2.148305e+05,0.82587992,0.24772651,0,2.046811e-02,lisa,0,1,0,1.130937e-03,1.524079e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
4.348525e+09,3.942991e+09,0.51468594,0.94293243,3.603909e+09,8.291516e+09,0.90674204,0.24940196,1,5.303222e-07,gap,0,0,1,4.364922e+01,8.480748e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.103156e+06,9.347254e+05,0.56734153,0.76260672,1.201210e+06,3.037881e+06,0.44443949,0.21301684,1,1.447448e-03,lisa,0,1,0,1.599239e-02,2.818829e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.576889e+05,1.136973e+05,0.80350080,0.24455383,1.162554e+05,2.713861e+05,0.72102278,0.24343092,0,1.620265e-02,lisa,0,1,0,1.428664e-03,1.778050e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
3.477340e+05,1.067191e+05,0.35008363,1.85646029,1.622542e+05,4.544532e+05,0.30689874,0.17968475,0,9.675749e-03,lisa,0,1,0,2.392388e-03,6.833762e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.589442e+06,1.091422e+06,0.53994802,0.85203012,1.142582e+06,2.680864e+06,0.68666954,0.24137249,1,1.640208e-03,lisa,0,1,0,1.411293e-02,2.613758e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.341698e+06,1.075401e+06,0.57392626,0.74238411,1.361223e+06,3.417099e+06,0.45924007,0.21566828,1,1.286815e-03,lisa,0,1,0,1.798871e-02,3.134325e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.458982e+05,1.548030e+04,0.80102452,0.24840124,3.721590e+04,1.613785e+05,0.10610344,0.08672374,0,2.724758e-02,lisa,0,1,0,8.495487e-04,1.060578e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
2.493297e+06,2.393503e+06,0.43945709,1.27553502,2.126571e+06,4.886801e+06,0.95997508,0.24989574,1,8.998065e-04,lisa,0,1,0,2.572570e-02,5.853972e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
9.219528e+05,8.127912e+05,0.96318910,0.03821773,7.532958e+05,1.734744e+06,0.88159739,0.24901006,1,2.534769e-03,lisa,0,1,0,9.132253e-03,9.481267e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
7.818161e+06,2.828243e+06,0.99843337,0.00156909,3.993302e+06,1.064640e+07,0.36175290,0.19508119,1,4.130197e-04,lisa,0,1,0,5.604611e-02,5.613405e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
8.430216e+06,8.413200e+06,0.87323710,0.14516436,7.331518e+06,1.684342e+07,0.99798158,0.24999974,1,2.610619e-04,lisa,0,1,0,8.866918e-02,1.015408e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.954943e+06,1.909709e+06,0.50979875,0.96155836,2.619871e+06,6.864653e+06,0.38541491,0.20080235,1,6.405531e-04,lisa,0,1,0,3.613775e-02,7.088630e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
4.361335e+06,2.237189e+06,0.76470666,0.30769098,2.689701e+06,6.598524e+06,0.51295977,0.22409313,1,6.663876e-04,lisa,0,1,0,3.473676e-02,4.542495e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.809677e+05,2.433554e+05,0.35820362,1.79170823,2.275195e+05,5.243231e+05,0.86613312,0.24871353,0,8.386383e-03,lisa,0,1,0,2.760206e-03,7.705691e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.336672e+05,5.000979e+04,0.90989552,0.09902728,6.954036e+04,1.836770e+05,0.37413672,0.19813922,0,2.393972e-02,lisa,0,1,0,9.669348e-04,1.062688e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.024640e+06,5.179417e+05,0.66119501,0.51241311,6.269916e+05,1.542582e+06,0.50548626,0.22302614,1,2.850529e-03,lisa,0,1,0,8.120651e-03,1.228178e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
6.070817e+08,4.243674e+08,0.42350742,1.36123374,4.404574e+08,1.031449e+09,0.69902845,0.24215506,1,4.263104e-06,gap,0,0,1,5.429881e+00,1.282122e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
8.995987e+09,1.955915e+09,0.52919159,0.88967477,3.462114e+09,1.095190e+10,0.21742080,0.14669647,1,4.014987e-07,gap,0,0,1,5.765435e+01,1.089480e+02,0,1,1,0.0000,0.0000,0.2300,0.0100
4.391682e+09,2.108514e+09,0.86051992,0.16208815,2.614443e+09,6.500196e+09,0.48011533,0.21915655,1,6.764681e-07,gap,0,0,1,3.421913e+01,3.976564e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.319684e+07,1.256397e+07,0.90915874,0.09991793,1.737943e+07,4.576082e+07,0.37846894,0.19917567,1,9.609039e-05,gap,0,0,1,2.408997e-01,2.649699e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.561622e+07,3.234632e+07,0.66379937,0.50647928,3.334182e+07,7.796254e+07,0.70909688,0.24275725,1,5.640113e-05,gap,0,0,1,4.104200e-01,6.182892e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.740312e+06,8.317424e+05,0.63621805,0.57178816,1.457860e+06,4.572055e+06,0.22237245,0.14882431,1,9.617503e-04,lisa,0,1,0,2.406877e-02,3.783101e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
7.407936e+08,2.292447e+08,0.82551432,0.21136602,3.472483e+08,9.700383e+08,0.30945833,0.18047573,1,4.532991e-06,gap,0,0,1,5.106595e+00,6.185955e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
6.664743e+08,4.933500e+08,0.87833274,0.13852070,4.980635e+08,1.159824e+09,0.74023858,0.24442979,1,3.791242e-06,gap,0,0,1,6.105690e+00,6.951455e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.664799e+09,4.005538e+08,0.83539277,0.19704172,6.782890e+08,2.065353e+09,0.24060193,0.15632708,1,2.129019e-06,gap,0,0,1,1.087268e+01,1.301506e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.002776e+09,1.440784e+09,0.56909964,0.75716156,1.787009e+09,4.443559e+09,0.47981734,0.21910875,1,9.895614e-07,gap,0,0,1,2.339233e+01,4.110411e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.485068e+07,1.101315e+07,0.74934803,0.33449339,1.110852e+07,2.586383e+07,0.74159265,0.24449628,1,1.700125e-04,lisa,0,1,0,1.361556e-01,1.816987e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
6.829326e+08,5.387802e+08,0.90015194,0.11092357,5.273268e+08,1.221713e+09,0.78892155,0.24651947,1,3.599188e-06,gap,0,0,1,6.431491e+00,7.144895e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.076449e+09,1.995663e+08,0.40623244,1.46164484,3.785099e+08,1.276016e+09,0.18539306,0.13193764,1,3.446019e-06,gap,0,0,1,6.717359e+00,1.653575e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.485765e+06,3.021447e+06,0.57169568,0.74918236,2.823767e+06,6.507212e+06,0.86679605,0.24872714,1,6.757386e-04,lisa,0,1,0,3.425607e-02,5.992011e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
4.428037e+09,3.328002e+09,0.33963322,1.94435275,3.335100e+09,7.756039e+09,0.75157507,0.24497110,1,5.669356e-07,gap,0,0,1,4.083029e+01,1.202188e+02,0,1,1,0.0000,0.0000,0.2300,0.0100
2.962835e+05,1.201030e+05,0.58621410,0.70586139,1.610117e+05,4.163865e+05,0.40536513,0.20524285,0,1.056032e-02,lisa,0,1,0,2.191993e-03,3.739237e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
9.361510e+09,7.371464e+09,0.84059746,0.18963005,7.221463e+09,1.673297e+10,0.78742257,0.24646394,1,2.627850e-07,gap,0,0,1,8.808778e+01,1.047919e+02,0,1,1,0.0000,0.0000,0.2300,0.0100
7.086856e+08,5.353900e+08,0.43791991,1.28352257,5.351862e+08,1.244076e+09,0.75546898,0.24514911,1,3.534492e-06,gap,0,0,1,6.549215e+00,1.495528e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.926540e+05,1.875333e+05,0.67932101,0.47205812,2.029447e+05,4.801874e+05,0.64080210,0.23801894,0,9.157206e-03,lisa,0,1,0,2.527861e-03,3.721159e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.910505e+08,1.151334e+08,0.32561001,2.07115862,1.282960e+08,3.061839e+08,0.60263306,0.23463066,1,1.436122e-05,gap,0,0,1,1.611851e+00,4.950250e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.482167e+05,1.128274e+05,0.92835499,0.07717415,1.123684e+05,2.610441e+05,0.76123314,0.24540533,0,1.684457e-02,lisa,0,1,0,1.374221e-03,1.480275e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
7.094712e+08,7.089986e+08,0.87400329,0.14416046,6.174248e+08,1.418470e+09,0.99933391,0.24999997,1,3.099943e-06,gap,0,0,1,7.467283e+00,8.543770e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
9.910935e+08,6.151688e+08,0.66708643,0.49905612,6.759305e+08,1.606262e+09,0.62069702,0.23630668,1,2.737520e-06,gap,0,0,1,8.455883e+00,1.267584e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.028138e+08,8.511397e+07,0.79405090,0.25936512,8.136415e+07,1.879277e+08,0.82784608,0.24778234,1,2.339822e-05,gap,0,0,1,9.893123e-01,1.245905e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.924429e+09,1.481515e+09,0.37274132,1.68282575,1.467430e+09,3.405944e+09,0.76984635,0.24577230,1,1.291030e-06,gap,0,0,1,1.792999e+01,4.810304e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.086146e+05,2.685649e+05,0.89164665,0.12152051,2.505055e+05,5.771794e+05,0.87022756,0.24879631,0,7.618384e-03,lisa,0,1,0,3.038459e-03,3.407694e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
2.396731e+06,2.298638e+06,0.80068307,0.24893361,2.043243e+06,4.695369e+06,0.95907238,0.24989089,1,9.364919e-04,lisa,0,1,0,2.471794e-02,3.087106e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.177301e+07,3.223155e+06,0.38397718,1.60432145,5.155909e+06,1.499617e+07,0.27377489,0.16873619,1,2.932199e-04,lisa,0,1,0,7.894467e-02,2.055973e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.630383e+05,4.058247e+04,0.98648250,0.01370273,6.770372e+04,2.036208e+05,0.24891367,0.15958200,0,2.159492e-02,lisa,0,1,0,1.071926e-03,1.086614e-03,0,0,0,0.0000,0.0000,0.0000,0.0000
1.742130e+07,1.093564e+07,0.31577131,2.16684881,1.195151e+07,2.835693e+07,0.62771665,0.23692235,1,1.550653e-04,lisa,0,1,0,1.492800e-01,4.727473e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.118689e+06,1.068594e+06,0.73995760,0.35142878,1.294923e+06,3.187283e+06,0.50436556,0.22286335,1,1.379600e-03,lisa,0,1,0,1.677889e-02,2.267547e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
9.197611e+06,5.644118e+06,0.42022850,1.37965775,6.235421e+06,1.484173e+07,0.61365042,0.23566882,1,2.962710e-04,lisa,0,1,0,7.813166e-02,1.859266e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.335098e+07,1.092429e+07,0.80348035,0.24458550,1.050294e+07,2.427527e+07,0.81823846,0.24750171,1,1.811381e-04,lisa,0,1,0,1.277928e-01,1.590491e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.494932e+09,2.341601e+09,0.34928438,1.86299664,2.103953e+09,4.836533e+09,0.93854303,0.24974874,1,9.091585e-07,gap,0,0,1,2.546107e+01,7.289496e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.247527e+06,1.069091e+06,0.35677062,1.80292140,1.331351e+06,3.316617e+06,0.47567424,0.21843823,1,1.325801e-03,lisa,0,1,0,1.745974e-02,4.893829e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.942494e+09,2.195511e+09,0.62640422,0.59641326,2.207963e+09,5.138005e+09,0.74613938,0.24471588,1,8.558136e-07,gap,0,0,1,2.704812e+01,4.317998e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.348512e+07,3.736987e+06,0.99580663,0.00421103,5.945776e+06,1.722211e+07,0.27711927,0.16990408,1,2.553215e-04,lisa,0,1,0,9.066273e-02,9.104452e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
